coin,blockchain,time_range,whale_transaction_count,total_volume
ADA,Cardano,2025-03-11 12:00,5,1449.27
BTC,Bitcoin,2024-08-02 21:00,8,12275.22
SOL,Solana,2025-03-17 14:00,8,1485.76
ETH,Ethereum,2024-10-13 03:00,11,12757.39
ETH,Ethereum,2024-07-19 23:00,10,11180.1
ETH,Ethereum,2024-02-25 16:00,11,20893.92
ADA,Cardano,2024-04-15 19:00,4,789.15
ETH,Ethereum,2025-05-06 00:00,15,12271.85
BTC,Bitcoin,2024-04-17 03:00,6,30367.92
SOL,Solana,2024-07-16 13:00,6,2120.6
ADA,Cardano,2024-04-06 08:00,3,1201.91
ADA,Cardano,2025-05-10 08:00,6,1234.83
ETH,Ethereum,2025-01-11 13:00,13,16223.87
SOL,Solana,2025-03-07 14:00,3,724.01
SOL,Solana,2024-02-28 10:00,7,2585.53
BTC,Bitcoin,2025-01-16 23:00,12,29143.13
ADA,Cardano,2024-08-15 14:00,4,985.35
BTC,Bitcoin,2025-04-14 17:00,6,16250.07
SOL,Solana,2025-06-26 21:00,3,2445.53
SOL,Solana,2025-07-17 04:00,10,2135.54
ETH,Ethereum,2025-03-25 09:00,9,12381.1
SOL,Solana,2024-06-10 06:00,4,1810.14
SOL,Solana,2025-01-30 02:00,8,3168.04
BTC,Bitcoin,2025-03-25 02:00,10,33768.88
ADA,Cardano,2025-03-03 03:00,8,977.35
ADA,Cardano,2025-03-04 15:00,8,714.02
ADA,Cardano,2025-04-06 16:00,3,582.72
ADA,Cardano,2025-03-13 00:00,4,990.06
BTC,Bitcoin,2024-12-22 02:00,10,16346.78
ETH,Ethereum,2024-01-09 23:00,14,10691.36
SOL,Solana,2024-09-23 15:00,7,1959.5
SOL,Solana,2024-04-06 18:00,8,2846.95
ETH,Ethereum,2024-12-13 14:00,13,12733.84
BTC,Bitcoin,2025-03-18 06:00,4,34737.56
BTC,Bitcoin,2024-01-03 02:00,13,29523.92
BTC,Bitcoin,2024-12-04 17:00,6,23995.96
SOL,Solana,2024-10-19 15:00,9,2308.34
ETH,Ethereum,2024-04-29 16:00,20,15447.89
ETH,Ethereum,2024-12-24 15:00,13,14373.39
SOL,Solana,2025-04-23 20:00,10,2215.06
BTC,Bitcoin,2024-01-20 21:00,7,22649.26
SOL,Solana,2024-06-25 11:00,9,1504.36
ETH,Ethereum,2025-03-20 05:00,15,10405.28
SOL,Solana,2025-06-28 05:00,6,2396.42
ADA,Cardano,2024-06-12 14:00,3,647.17
SOL,Solana,2024-04-21 06:00,6,2695.73
BTC,Bitcoin,2025-04-28 07:00,9,20451.19
BTC,Bitcoin,2024-10-10 06:00,9,27950.8
ADA,Cardano,2024-12-14 17:00,3,389.37
ETH,Ethereum,2024-01-14 22:00,13,10927.76
ETH,Ethereum,2024-09-28 14:00,8,9866.63
ADA,Cardano,2025-04-16 06:00,7,941.18
SOL,Solana,2025-01-19 21:00,9,2177.85
ADA,Cardano,2025-06-27 14:00,5,917.97
BTC,Bitcoin,2025-06-20 20:00,11,9149.43
BTC,Bitcoin,2024-11-01 09:00,5,20839.07
BTC,Bitcoin,2024-07-01 14:00,18,44999.78
ADA,Cardano,2024-08-03 09:00,4,886.24
ADA,Cardano,2025-03-17 09:00,2,1325.47
ETH,Ethereum,2024-09-12 18:00,14,5888.26
ETH,Ethereum,2024-02-23 00:00,15,3.26
SOL,Solana,2024-11-21 02:00,5,3343.4
BTC,Bitcoin,2024-02-11 14:00,5,36229.17
ADA,Cardano,2024-06-07 17:00,3,713.66
SOL,Solana,2024-12-31 16:00,10,1411.18
ETH,Ethereum,2025-01-31 09:00,15,9393.39
SOL,Solana,2025-01-10 01:00,6,3324.06
BTC,Bitcoin,2025-06-06 23:00,8,25402.44
ETH,Ethereum,2025-05-04 15:00,20,10389.52
SOL,Solana,2024-09-11 11:00,6,1164.92
BTC,Bitcoin,2025-06-14 11:00,7,21140.4
ADA,Cardano,2025-06-06 19:00,6,1168.4
SOL,Solana,2024-09-15 02:00,8,1816.85
BTC,Bitcoin,2024-12-16 10:00,8,26892.27
ADA,Cardano,2024-07-03 00:00,2,1037.44
SOL,Solana,2024-10-16 20:00,7,2503.41
ADA,Cardano,2024-07-10 14:00,2,464.22
SOL,Solana,2025-01-06 18:00,17,3607.76
SOL,Solana,2024-06-09 05:00,11,1192.84
SOL,Solana,2024-03-01 06:00,10,2223.0
BTC,Bitcoin,2024-12-10 16:00,8,23826.78
SOL,Solana,2024-12-27 04:00,2,1841.14
BTC,Bitcoin,2025-05-04 23:00,5,16505.48
ETH,Ethereum,2024-08-07 15:00,20,13870.27
ADA,Cardano,2025-02-27 21:00,4,973.79
ETH,Ethereum,2024-02-01 11:00,15,15170.89
ETH,Ethereum,2025-06-04 04:00,8,15306.59
SOL,Solana,2024-01-19 16:00,10,1975.79
ADA,Cardano,2024-12-16 20:00,7,1259.82
BTC,Bitcoin,2024-05-03 12:00,12,29120.33
ETH,Ethereum,2024-02-20 00:00,13,14970.94
ETH,Ethereum,2025-05-28 01:00,24,2689.25
BTC,Bitcoin,2025-03-14 04:00,10,18848.37
ETH,Ethereum,2024-08-07 00:00,11,9923.27
ETH,Ethereum,2024-08-27 23:00,19,8348.75
ETH,Ethereum,2024-02-29 04:00,14,13740.95
SOL,Solana,2024-08-12 21:00,9,1766.58
SOL,Solana,2025-06-28 06:00,6,3171.79
ADA,Cardano,2024-09-15 16:00,1,754.28
ADA,Cardano,2025-05-09 18:00,2,660.11
ETH,Ethereum,2024-02-26 21:00,17,9954.93
ADA,Cardano,2025-04-16 16:00,7,516.91
ETH,Ethereum,2024-07-10 09:00,13,16945.23
ETH,Ethereum,2025-03-25 08:00,14,7826.93
ADA,Cardano,2024-07-30 20:00,4,595.2
ADA,Cardano,2024-06-09 18:00,7,1389.69
BTC,Bitcoin,2024-06-29 16:00,8,20954.81
BTC,Bitcoin,2024-09-21 22:00,8,14364.08
BTC,Bitcoin,2025-01-02 11:00,11,27479.63
ETH,Ethereum,2025-03-30 22:00,5,7061.38
BTC,Bitcoin,2024-11-24 16:00,5,31014.57
SOL,Solana,2024-02-11 12:00,12,1424.83
SOL,Solana,2024-07-06 04:00,4,2705.03
SOL,Solana,2024-02-05 03:00,8,1746.79
BTC,Bitcoin,2024-12-22 06:00,8,16333.62
ADA,Cardano,2024-06-14 11:00,4,761.59
ETH,Ethereum,2024-09-12 08:00,12,9846.67
ETH,Ethereum,2024-09-14 13:00,13,13013.24
SOL,Solana,2024-06-27 23:00,9,1728.51
ADA,Cardano,2025-07-18 08:00,5,1056.5
SOL,Solana,2024-11-03 12:00,6,1009.16
BTC,Bitcoin,2025-04-13 02:00,5,20003.84
SOL,Solana,2024-04-23 02:00,11,2978.84
ADA,Cardano,2025-07-14 10:00,3,646.51
BTC,Bitcoin,2024-10-09 23:00,9,34763.34
SOL,Solana,2025-07-16 20:00,9,2099.57
SOL,Solana,2024-07-04 23:00,12,2956.83
ADA,Cardano,2024-09-14 01:00,6,1204.64
BTC,Bitcoin,2024-05-22 10:00,19,21779.43
ADA,Cardano,2024-06-02 02:00,7,737.49
ADA,Cardano,2024-05-08 03:00,5,1201.18
ADA,Cardano,2025-05-12 21:00,5,1496.31
SOL,Solana,2025-04-09 20:00,3,2428.28
ADA,Cardano,2024-06-10 12:00,3,354.17
BTC,Bitcoin,2024-07-30 16:00,8,18353.52
SOL,Solana,2024-02-01 19:00,9,1964.74
SOL,Solana,2024-06-13 04:00,6,3325.4
ADA,Cardano,2025-02-24 01:00,3,962.6
ETH,Ethereum,2024-06-19 13:00,14,14405.84
ETH,Ethereum,2024-02-06 21:00,22,10119.11
BTC,Bitcoin,2025-07-26 06:00,8,25753.06
SOL,Solana,2025-01-04 03:00,7,1667.73
SOL,Solana,2024-02-13 03:00,12,2936.38
BTC,Bitcoin,2024-03-03 23:00,7,24670.67
ETH,Ethereum,2025-03-24 18:00,14,12885.8
SOL,Solana,2025-01-31 12:00,12,2714.58
BTC,Bitcoin,2025-02-26 12:00,10,23998.03
BTC,Bitcoin,2025-07-10 00:00,6,8306.06
BTC,Bitcoin,2025-04-14 22:00,16,16504.18
SOL,Solana,2024-07-18 18:00,7,2774.43
BTC,Bitcoin,2025-07-08 18:00,11,16857.29
ETH,Ethereum,2024-02-08 04:00,17,9106.61
ADA,Cardano,2024-02-08 05:00,1,380.12
BTC,Bitcoin,2025-03-15 18:00,6,28398.74
SOL,Solana,2024-09-21 10:00,8,1438.02
BTC,Bitcoin,2024-02-01 00:00,10,27781.46
SOL,Solana,2024-01-19 21:00,4,2609.54
BTC,Bitcoin,2024-08-03 10:00,6,24139.52
ADA,Cardano,2025-01-22 17:00,3,1395.95
BTC,Bitcoin,2025-07-02 23:00,7,32278.93
ADA,Cardano,2025-01-22 09:00,4,682.88
ETH,Ethereum,2024-07-16 12:00,12,1399.05
ETH,Ethereum,2024-12-17 02:00,15,10524.28
BTC,Bitcoin,2024-06-04 21:00,10,21029.36
ADA,Cardano,2025-03-23 23:00,2,799.37
SOL,Solana,2024-12-13 14:00,4,1465.38
ADA,Cardano,2025-01-30 07:00,8,1309.51
ADA,Cardano,2025-02-27 22:00,2,755.48
ETH,Ethereum,2024-10-26 03:00,11,7261.59
SOL,Solana,2024-04-02 08:00,9,786.99
SOL,Solana,2024-08-13 18:00,10,455.3
ETH,Ethereum,2025-06-23 04:00,11,18659.69
SOL,Solana,2025-03-23 02:00,8,1018.37
BTC,Bitcoin,2025-05-11 22:00,15,18264.83
ADA,Cardano,2025-04-21 19:00,5,1398.06
ETH,Ethereum,2024-08-28 04:00,11,6057.64
ADA,Cardano,2025-07-03 16:00,4,902.56
ADA,Cardano,2024-08-14 07:00,6,811.59
ETH,Ethereum,2025-05-05 08:00,15,12233.85
BTC,Bitcoin,2024-01-20 06:00,11,27931.62
ETH,Ethereum,2024-08-14 08:00,15,6301.04
ETH,Ethereum,2024-05-27 15:00,22,7723.9
ETH,Ethereum,2024-09-03 22:00,13,16773.35
SOL,Solana,2025-03-02 21:00,7,971.02
BTC,Bitcoin,2024-09-08 10:00,9,7407.21
ADA,Cardano,2024-01-03 14:00,9,1162.69
ETH,Ethereum,2025-07-28 13:00,14,8791.12
SOL,Solana,2024-09-11 05:00,8,2857.71
ADA,Cardano,2025-04-11 05:00,2,1079.19
SOL,Solana,2024-03-27 10:00,5,1881.8
ADA,Cardano,2024-03-10 10:00,6,783.08
SOL,Solana,2024-01-13 05:00,7,3303.14
ADA,Cardano,2024-03-13 19:00,6,1035.06
BTC,Bitcoin,2025-06-12 23:00,5,14426.7
ETH,Ethereum,2025-06-08 05:00,11,9204.49
ADA,Cardano,2025-01-17 08:00,4,652.63
ADA,Cardano,2024-05-07 08:00,11,1283.03
ETH,Ethereum,2024-03-11 22:00,13,12881.21
ADA,Cardano,2024-03-09 02:00,3,906.8
BTC,Bitcoin,2024-12-06 11:00,8,14385.95
SOL,Solana,2024-08-07 14:00,13,2687.04
ETH,Ethereum,2024-09-25 08:00,17,15045.01
ETH,Ethereum,2024-11-11 13:00,12,13695.77
SOL,Solana,2024-12-05 07:00,9,2040.13
ADA,Cardano,2024-06-21 14:00,3,405.28
SOL,Solana,2025-07-11 18:00,7,2061.69
ADA,Cardano,2025-06-11 12:00,8,1491.74
BTC,Bitcoin,2024-12-18 12:00,14,23196.29
SOL,Solana,2024-11-04 04:00,9,2186.71
ETH,Ethereum,2024-09-27 00:00,12,7790.02
ETH,Ethereum,2024-09-16 11:00,18,6655.5
ETH,Ethereum,2024-07-25 01:00,9,12340.67
BTC,Bitcoin,2024-09-25 00:00,12,23283.66
SOL,Solana,2024-08-30 18:00,2,3243.11
SOL,Solana,2025-02-04 21:00,8,1804.38
BTC,Bitcoin,2025-04-17 04:00,12,23714.91
ETH,Ethereum,2024-01-06 06:00,10,20880.96
ADA,Cardano,2024-07-04 10:00,3,1139.71
ETH,Ethereum,2024-03-10 11:00,17,2744.73
SOL,Solana,2024-11-18 17:00,10,2902.87
BTC,Bitcoin,2024-01-04 15:00,15,10319.17
ETH,Ethereum,2024-02-23 11:00,15,7844.13
BTC,Bitcoin,2024-10-03 17:00,9,35644.47
ETH,Ethereum,2025-06-01 03:00,21,12106.12
ETH,Ethereum,2024-07-23 21:00,12,23646.94
ETH,Ethereum,2025-06-28 01:00,11,4603.69
BTC,Bitcoin,2025-05-23 09:00,11,21648.66
SOL,Solana,2024-02-14 03:00,12,2638.34
SOL,Solana,2024-12-02 21:00,7,2629.04
ETH,Ethereum,2024-07-16 03:00,10,9503.66
BTC,Bitcoin,2025-01-04 20:00,14,35074.95
SOL,Solana,2024-12-10 02:00,6,3347.87
ETH,Ethereum,2024-06-02 03:00,13,10224.59
SOL,Solana,2025-04-02 05:00,13,3054.79
BTC,Bitcoin,2024-12-03 13:00,11,22188.55
ADA,Cardano,2024-12-18 12:00,6,1061.67
ETH,Ethereum,2024-12-10 23:00,10,13699.71
SOL,Solana,2024-09-11 10:00,7,2697.2
BTC,Bitcoin,2025-05-04 00:00,8,17474.43
BTC,Bitcoin,2025-04-01 22:00,7,23762.67
SOL,Solana,2024-03-18 02:00,15,2775.25
BTC,Bitcoin,2025-06-30 19:00,9,24726.08
ADA,Cardano,2024-10-20 20:00,6,937.04
SOL,Solana,2024-04-22 04:00,11,1753.93
ETH,Ethereum,2024-10-18 04:00,7,4266.25
SOL,Solana,2025-03-16 10:00,6,3155.61
SOL,Solana,2025-01-28 03:00,11,4583.42
ETH,Ethereum,2024-01-21 14:00,8,7547.37
SOL,Solana,2024-05-11 18:00,14,1116.48
ETH,Ethereum,2025-02-13 09:00,5,3882.36
ETH,Ethereum,2024-08-07 10:00,18,11034.8
SOL,Solana,2024-12-30 23:00,7,1774.65
ETH,Ethereum,2025-03-26 23:00,21,4971.12
ETH,Ethereum,2024-11-21 09:00,15,10402.68
SOL,Solana,2025-06-27 17:00,7,2984.7
ADA,Cardano,2025-03-16 14:00,2,1270.37
ADA,Cardano,2024-07-24 01:00,3,1237.77
BTC,Bitcoin,2024-06-26 18:00,12,21365.28
ETH,Ethereum,2024-11-03 02:00,17,9579.29
BTC,Bitcoin,2024-11-17 13:00,8,24642.05
ADA,Cardano,2025-02-03 01:00,3,1098.14
ADA,Cardano,2025-02-14 21:00,4,838.98
ADA,Cardano,2025-05-18 12:00,6,379.18
ETH,Ethereum,2024-12-15 19:00,14,16482.82
ETH,Ethereum,2025-07-13 02:00,15,7841.15
SOL,Solana,2025-02-25 03:00,8,1608.06
SOL,Solana,2024-11-26 08:00,12,1152.18
SOL,Solana,2024-09-26 13:00,10,3449.57
ETH,Ethereum,2024-06-03 01:00,12,11654.13
SOL,Solana,2024-03-31 16:00,10,2043.6
ETH,Ethereum,2024-04-28 08:00,9,11472.81
SOL,Solana,2025-05-03 15:00,4,3688.07
SOL,Solana,2024-12-09 00:00,11,1475.59
BTC,Bitcoin,2024-10-07 10:00,13,39755.44
ETH,Ethereum,2024-07-23 02:00,10,10085.12
SOL,Solana,2025-07-13 22:00,9,2091.55
ETH,Ethereum,2024-10-02 05:00,18,4108.19
SOL,Solana,2024-06-22 22:00,3,2449.58
ADA,Cardano,2025-04-28 23:00,5,1466.63
SOL,Solana,2025-04-19 15:00,4,3150.45
ADA,Cardano,2024-02-08 15:00,4,961.6
ADA,Cardano,2024-11-02 10:00,5,262.84
SOL,Solana,2024-05-09 18:00,10,2234.72
BTC,Bitcoin,2024-05-02 20:00,14,23013.07
BTC,Bitcoin,2024-05-29 11:00,16,23846.24
ADA,Cardano,2024-10-01 11:00,7,1844.1
ADA,Cardano,2025-04-24 13:00,2,890.44
BTC,Bitcoin,2024-11-17 18:00,6,17848.07
BTC,Bitcoin,2025-01-14 19:00,12,26222.18
SOL,Solana,2024-01-14 16:00,6,2830.62
BTC,Bitcoin,2024-12-20 01:00,9,9896.64
SOL,Solana,2024-11-22 07:00,6,1379.0
SOL,Solana,2025-06-14 07:00,2,2288.94
ETH,Ethereum,2025-03-03 17:00,17,17732.57
BTC,Bitcoin,2024-10-01 20:00,9,31044.94
SOL,Solana,2024-11-01 23:00,8,2599.43
SOL,Solana,2025-06-13 15:00,5,1205.5
BTC,Bitcoin,2024-12-31 22:00,12,21083.97
BTC,Bitcoin,2024-11-06 23:00,14,18121.6
ADA,Cardano,2025-02-17 15:00,4,874.46
BTC,Bitcoin,2025-07-18 19:00,8,19664.93
BTC,Bitcoin,2024-04-14 23:00,12,12235.31
ETH,Ethereum,2025-05-07 14:00,19,4848.69
BTC,Bitcoin,2024-01-03 12:00,16,28021.71
ADA,Cardano,2024-11-24 13:00,7,704.71
BTC,Bitcoin,2024-01-18 17:00,15,26479.47
SOL,Solana,2025-02-22 11:00,4,1647.38
ETH,Ethereum,2024-04-01 23:00,14,15318.4
SOL,Solana,2024-10-13 08:00,9,3608.99
SOL,Solana,2025-06-06 04:00,4,2987.75
ETH,Ethereum,2024-09-23 09:00,11,5658.98
ETH,Ethereum,2024-09-20 01:00,13,1843.21
BTC,Bitcoin,2025-01-17 00:00,14,25492.59
SOL,Solana,2025-03-30 21:00,4,959.26
BTC,Bitcoin,2024-04-21 13:00,7,4917.27
ETH,Ethereum,2024-10-26 16:00,14,11993.71
BTC,Bitcoin,2024-12-18 14:00,10,25511.92
SOL,Solana,2024-07-18 06:00,9,1547.82
ADA,Cardano,2025-05-12 14:00,6,1117.86
BTC,Bitcoin,2024-11-05 17:00,14,30374.37
ETH,Ethereum,2025-01-18 21:00,7,4917.22
ETH,Ethereum,2024-04-22 04:00,19,11075.35
ETH,Ethereum,2025-05-16 17:00,13,14355.06
ETH,Ethereum,2024-07-04 15:00,11,2629.4
BTC,Bitcoin,2024-04-27 21:00,9,21866.38
SOL,Solana,2024-02-08 21:00,13,2210.87
BTC,Bitcoin,2024-03-22 08:00,9,18993.18
BTC,Bitcoin,2025-03-23 14:00,7,12074.98
ETH,Ethereum,2024-02-22 05:00,8,323.86
ADA,Cardano,2024-11-01 01:00,5,1502.85
ETH,Ethereum,2025-01-27 17:00,15,15147.7
ETH,Ethereum,2025-05-15 13:00,18,9424.09
BTC,Bitcoin,2025-01-23 07:00,13,22073.06
ADA,Cardano,2024-12-19 19:00,4,555.82
ETH,Ethereum,2025-03-20 00:00,14,12599.84
ETH,Ethereum,2025-03-20 17:00,20,2317.91
BTC,Bitcoin,2025-04-29 23:00,15,24164.05
BTC,Bitcoin,2024-10-18 02:00,13,19841.0
ADA,Cardano,2024-02-16 05:00,5,783.98
BTC,Bitcoin,2025-05-07 21:00,13,32022.59
ADA,Cardano,2025-02-25 23:00,2,1239.9
BTC,Bitcoin,2025-03-03 04:00,8,22121.83
ETH,Ethereum,2024-06-10 19:00,10,6405.37
ADA,Cardano,2024-04-02 04:00,3,1140.43
SOL,Solana,2025-06-26 18:00,8,2411.1
ETH,Ethereum,2025-06-04 11:00,18,7417.87
SOL,Solana,2024-01-07 07:00,5,2151.92
SOL,Solana,2025-07-07 20:00,7,2452.02
BTC,Bitcoin,2024-08-08 22:00,16,30285.46
BTC,Bitcoin,2025-06-12 19:00,7,17532.25
SOL,Solana,2025-02-02 20:00,10,1563.97
ETH,Ethereum,2025-03-25 04:00,14,13885.27
SOL,Solana,2024-05-30 03:00,11,2942.88
ETH,Ethereum,2025-03-14 11:00,8,14124.55
ADA,Cardano,2025-04-01 19:00,2,1348.79
SOL,Solana,2024-08-16 06:00,4,2161.91
ETH,Ethereum,2025-05-14 21:00,17,23633.52
ADA,Cardano,2024-05-30 01:00,6,713.81
SOL,Solana,2025-02-19 20:00,6,1918.6
ETH,Ethereum,2024-10-23 22:00,19,19685.72
ADA,Cardano,2024-06-07 05:00,3,1043.29
SOL,Solana,2024-05-30 18:00,12,2657.16
ETH,Ethereum,2025-01-22 01:00,16,13515.53
BTC,Bitcoin,2024-02-01 18:00,9,8170.67
ETH,Ethereum,2025-05-04 20:00,15,11157.23
BTC,Bitcoin,2024-03-31 15:00,6,23015.91
BTC,Bitcoin,2025-01-28 01:00,13,18921.76
BTC,Bitcoin,2024-08-05 20:00,9,13359.4
ADA,Cardano,2024-06-02 18:00,9,1012.2
ETH,Ethereum,2025-04-23 07:00,20,17530.9
ADA,Cardano,2024-09-09 02:00,3,1001.22
ADA,Cardano,2024-08-17 09:00,2,1292.45
BTC,Bitcoin,2025-02-26 03:00,5,26707.87
SOL,Solana,2025-05-13 12:00,12,1962.15
ETH,Ethereum,2025-01-02 12:00,13,11567.39
ADA,Cardano,2024-01-02 15:00,8,390.67
BTC,Bitcoin,2024-12-28 23:00,6,35600.45
BTC,Bitcoin,2025-04-08 13:00,9,30632.17
SOL,Solana,2024-03-17 00:00,8,1575.27
BTC,Bitcoin,2024-03-07 11:00,6,22960.66
ETH,Ethereum,2025-01-01 05:00,15,3357.36
BTC,Bitcoin,2024-06-05 09:00,15,10117.86
ETH,Ethereum,2024-10-06 15:00,13,3915.67
ADA,Cardano,2025-05-12 01:00,9,1811.35
SOL,Solana,2024-08-03 23:00,4,2386.36
BTC,Bitcoin,2024-07-10 13:00,12,15647.32
ETH,Ethereum,2024-03-27 12:00,20,11714.27
ADA,Cardano,2024-05-15 19:00,4,859.74
ETH,Ethereum,2025-01-24 15:00,12,7789.41
BTC,Bitcoin,2024-06-10 15:00,8,16185.46
BTC,Bitcoin,2025-03-30 16:00,8,25789.04
BTC,Bitcoin,2025-07-14 18:00,10,35330.35
BTC,Bitcoin,2024-03-15 10:00,3,13531.67
ADA,Cardano,2025-05-12 12:00,7,1466.38
BTC,Bitcoin,2024-02-27 23:00,7,24150.69
ADA,Cardano,2024-12-02 06:00,2,872.62
ADA,Cardano,2025-06-10 19:00,7,940.37
ETH,Ethereum,2024-01-02 21:00,17,21540.46
SOL,Solana,2024-07-24 12:00,5,2816.59
ADA,Cardano,2024-09-19 16:00,8,1418.52
SOL,Solana,2024-06-28 19:00,6,2387.81
BTC,Bitcoin,2024-03-14 15:00,10,20764.81
BTC,Bitcoin,2025-01-25 20:00,12,11522.16
ADA,Cardano,2025-03-11 06:00,3,1037.37
BTC,Bitcoin,2024-07-10 23:00,11,27393.52
BTC,Bitcoin,2025-07-18 15:00,12,24124.43
ETH,Ethereum,2025-03-16 07:00,9,11439.27
ADA,Cardano,2024-06-18 19:00,7,1532.54
ETH,Ethereum,2025-07-14 15:00,14,12684.13
ETH,Ethereum,2024-07-03 18:00,15,15774.32
ETH,Ethereum,2025-07-26 04:00,11,12776.38
ETH,Ethereum,2025-03-14 09:00,11,12854.54
ADA,Cardano,2025-05-17 03:00,5,1008.52
SOL,Solana,2024-07-27 09:00,9,3228.47
SOL,Solana,2024-12-22 13:00,15,1184.84
BTC,Bitcoin,2024-10-31 02:00,16,28082.89
BTC,Bitcoin,2025-04-07 23:00,8,9936.8
ETH,Ethereum,2024-10-12 14:00,17,16978.81
ETH,Ethereum,2025-06-08 17:00,16,11593.38
ADA,Cardano,2024-04-16 10:00,3,999.97
ETH,Ethereum,2025-06-26 16:00,20,20160.87
BTC,Bitcoin,2025-01-31 16:00,8,24174.71
ADA,Cardano,2024-07-06 13:00,11,499.79
ETH,Ethereum,2024-07-31 12:00,15,7669.23
SOL,Solana,2025-06-12 07:00,8,2061.31
BTC,Bitcoin,2024-02-13 08:00,13,32407.3
SOL,Solana,2024-02-26 07:00,6,2277.2
ADA,Cardano,2024-10-21 05:00,8,1315.71
SOL,Solana,2024-11-13 09:00,8,1952.06
BTC,Bitcoin,2024-09-30 21:00,6,33855.03
BTC,Bitcoin,2024-03-10 02:00,10,0.0
BTC,Bitcoin,2025-02-10 04:00,16,26596.45
SOL,Solana,2024-12-24 12:00,9,1551.76
BTC,Bitcoin,2025-07-19 05:00,10,25421.04
ETH,Ethereum,2024-10-27 17:00,12,10596.41
SOL,Solana,2024-07-10 09:00,11,3011.54
ADA,Cardano,2024-07-09 16:00,4,1401.35
SOL,Solana,2024-03-06 02:00,6,2277.41
ETH,Ethereum,2025-02-06 05:00,13,14276.18
ETH,Ethereum,2024-04-02 01:00,14,3653.05
ETH,Ethereum,2024-03-13 08:00,15,11301.89
BTC,Bitcoin,2024-03-16 01:00,8,18170.72
ADA,Cardano,2025-05-29 17:00,9,1585.15
SOL,Solana,2025-05-19 18:00,10,1949.04
SOL,Solana,2025-01-18 03:00,6,2872.91
BTC,Bitcoin,2025-06-16 07:00,11,27233.94
BTC,Bitcoin,2025-06-08 03:00,6,19330.31
BTC,Bitcoin,2024-06-26 16:00,12,25194.47
ETH,Ethereum,2024-10-20 21:00,15,15306.76
BTC,Bitcoin,2024-01-25 06:00,15,33418.66
ETH,Ethereum,2025-06-03 12:00,17,7836.25
SOL,Solana,2024-03-12 13:00,5,4047.1
ADA,Cardano,2024-10-27 15:00,5,905.8
BTC,Bitcoin,2024-09-10 21:00,15,19871.01
ETH,Ethereum,2024-08-28 18:00,9,4299.61
BTC,Bitcoin,2024-01-30 19:00,8,35166.98
ETH,Ethereum,2025-03-22 03:00,11,11302.26
BTC,Bitcoin,2024-05-29 16:00,9,45460.43
SOL,Solana,2024-01-26 21:00,9,1642.61
ETH,Ethereum,2025-04-17 07:00,13,10327.9
ADA,Cardano,2024-12-14 21:00,5,955.64
ETH,Ethereum,2024-06-15 11:00,18,5926.8
BTC,Bitcoin,2024-07-19 22:00,5,16617.46
BTC,Bitcoin,2024-10-16 12:00,12,15462.8
ADA,Cardano,2024-01-01 10:00,2,800.95
ADA,Cardano,2025-07-30 14:00,2,1403.29
ETH,Ethereum,2024-12-11 11:00,15,10370.24
BTC,Bitcoin,2024-09-29 19:00,15,15138.15
BTC,Bitcoin,2024-04-24 11:00,9,26423.76
BTC,Bitcoin,2025-04-01 11:00,15,14076.11
ETH,Ethereum,2025-07-15 21:00,20,6099.21
BTC,Bitcoin,2025-07-25 16:00,5,15210.85
SOL,Solana,2024-12-31 18:00,7,3469.14
SOL,Solana,2025-01-11 22:00,7,2681.11
ETH,Ethereum,2024-06-09 10:00,14,7582.64
ADA,Cardano,2024-01-26 14:00,5,985.48
ADA,Cardano,2025-04-08 05:00,3,1419.08
BTC,Bitcoin,2024-11-23 06:00,11,28998.27
ETH,Ethereum,2024-02-08 23:00,19,9650.76
ADA,Cardano,2024-09-08 08:00,2,887.03
ADA,Cardano,2025-07-05 21:00,6,1035.48
BTC,Bitcoin,2025-06-10 05:00,10,14163.77
SOL,Solana,2024-07-18 02:00,13,3694.98
BTC,Bitcoin,2025-03-23 11:00,5,28663.07
BTC,Bitcoin,2024-04-14 21:00,6,30624.25
ADA,Cardano,2024-11-30 14:00,5,1319.48
SOL,Solana,2024-11-22 11:00,9,1816.28
SOL,Solana,2024-11-06 10:00,14,1865.97
ETH,Ethereum,2025-03-21 09:00,7,9195.36
BTC,Bitcoin,2025-06-29 09:00,6,27027.13
BTC,Bitcoin,2025-07-27 12:00,8,17582.48
ETH,Ethereum,2025-04-11 08:00,20,13578.76
ADA,Cardano,2024-02-24 18:00,3,977.78
SOL,Solana,2024-10-21 06:00,8,3044.39
ADA,Cardano,2025-02-01 21:00,5,947.39
BTC,Bitcoin,2024-11-27 10:00,6,32988.12
ETH,Ethereum,2025-04-13 07:00,14,12491.58
BTC,Bitcoin,2024-04-11 19:00,12,28764.35
ETH,Ethereum,2025-03-09 12:00,9,19078.4
BTC,Bitcoin,2024-10-28 07:00,13,36804.22
ADA,Cardano,2024-01-02 09:00,5,863.27
SOL,Solana,2024-06-28 13:00,9,288.19
ADA,Cardano,2024-12-27 00:00,5,1240.47
SOL,Solana,2025-04-26 14:00,11,1096.99
BTC,Bitcoin,2025-01-19 09:00,19,31991.55
ETH,Ethereum,2024-12-26 00:00,10,15721.36
ADA,Cardano,2025-04-06 21:00,3,1316.73
ADA,Cardano,2025-06-18 20:00,4,1547.38
ADA,Cardano,2024-02-27 08:00,3,1747.18
